date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:22:06	1042/1042	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/feed/index.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:09	39314/39314	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:07%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/following/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/following/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:22:10	39306/39306	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:07%20GMT	https://scisco.egemenerd.com/questions/profile/aniltanwar/followers/	D:/project/ali2/scisco.egemenerd.com/questions/profile/aniltanwar/followers/index.html	(from https://scisco.egemenerd.com/questions/profile/aniltanwar/about/)
15:22:10	55542/55542	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:09%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/index54d3.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:52:07%20GMT	https://scisco.egemenerd.com/?p=547	D:/project/ali2/scisco.egemenerd.com/index7cc7.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:13	55542/55542	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:12%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/index99a3.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:14	55542/55542	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:12%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/index9296.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:14	55541/55541	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:13%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/index36df.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:15	55820/55820	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:14%20GMT	https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/answer/549/	D:/project/ali2/scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/answer/549/index.html	(from https://scisco.egemenerd.com/questions/question/can-the-gst-number-be-obtained-through-a-tan-issued-by-the-it-department-instead-of-pan/)
15:22:16	2309/2309	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:52:14%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdenedim-oldu%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed30c2.json	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:16	816/816	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/denedim-oldu/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/denedim-oldu/feed/index.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:52:16%20GMT	https://scisco.egemenerd.com/?p=538	D:/project/ali2/scisco.egemenerd.com/indexfdd5.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:19	2397/2397	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:52:16%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdenedim-oldu%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embeda31a	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:22	50905/50905	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:21%20GMT	https://scisco.egemenerd.com/questions/question/denedim-oldu/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/denedim-oldu/index99a3.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:22	50905/50905	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:21%20GMT	https://scisco.egemenerd.com/questions/question/denedim-oldu/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/denedim-oldu/index54d3.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:23	50904/50904	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:21%20GMT	https://scisco.egemenerd.com/questions/question/denedim-oldu/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/denedim-oldu/index36df.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:23	50905/50905	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:22%20GMT	https://scisco.egemenerd.com/questions/question/denedim-oldu/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/denedim-oldu/index9296.html	(from https://scisco.egemenerd.com/questions/question/denedim-oldu/)
15:22:25	2299/2299	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:52:23%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdeneme-bea%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embedbb8f.json	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:25	810/810	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/deneme-bea/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/deneme-bea/feed/index.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:52:25%20GMT	https://scisco.egemenerd.com/?p=532	D:/project/ali2/scisco.egemenerd.com/index0745.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:28	2387/2387	---M--	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:52:26%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fdeneme-bea%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed8f78	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:30	29422/29422	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jan%202021%2011:57:26%20GMT	https://scisco.egemenerd.com/wp-content/uploads/anspress-uploads/3c186184774c2547181ccfcaab4ef2e53138df18_14.jpg	D:/project/ali2/scisco.egemenerd.com/wp-content/uploads/anspress-uploads/3c186184774c2547181ccfcaab4ef2e53138df18_14.jpg	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:34	51075/51075	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:33%20GMT	https://scisco.egemenerd.com/questions/question/deneme-bea/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/deneme-bea/index99a3.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:34	51075/51075	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:33%20GMT	https://scisco.egemenerd.com/questions/question/deneme-bea/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/deneme-bea/index54d3.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:34	51074/51074	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:33%20GMT	https://scisco.egemenerd.com/questions/question/deneme-bea/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/deneme-bea/index36df.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:34	51075/51075	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:33%20GMT	https://scisco.egemenerd.com/questions/question/deneme-bea/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/deneme-bea/index9296.html	(from https://scisco.egemenerd.com/questions/question/deneme-bea/)
15:22:37	2402/2402	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:52:35%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fwhy-does-wordpress-use-mysql%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed2d7c.json	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:52:36%20GMT	https://scisco.egemenerd.com/?p=136	D:/project/ali2/scisco.egemenerd.com/index9469.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:37	865/865	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/feed/index.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:39	2490/2490	---M--	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:52:37%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fwhy-does-wordpress-use-mysql%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed676c	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:43	57056/57056	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:42%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/index54d3.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:43	57055/57055	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:42%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/index36df.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:43	57056/57056	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:42%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/?order_by=oldest	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/index9296.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:44	57056/57056	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:42%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/?order_by=newest	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/index99a3.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:47	54256/54256	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:46%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/answer/137/	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/answer/137/index.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:47	54515/54515	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:46%20GMT	https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/answer/138/	D:/project/ali2/scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/answer/138/index.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:48	1/1	---M--	302	error ('Found')	text/html	date:Fri,%2013%20Aug%202021%2009:52:46%20GMT	https://scisco.egemenerd.com/?ap_page=shortlink&ap_a=138	D:/project/ali2/scisco.egemenerd.com/index5abc.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:51	1664/1664	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:52:48%20GMT	https://scisco.egemenerd.com/wp-json/wp/v2/users/10	D:/project/ali2/scisco.egemenerd.com/wp-json/wp/v2/users/10.json	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:22:51	6265/6265	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2013%20Aug%202021%2009:44:36%20GMT	https://scisco.egemenerd.com/author/johnny/feed/	D:/project/ali2/scisco.egemenerd.com/author/johnny/feed/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:22:52	43737/43737	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:51%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/reputations/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/reputations/index.html	(from https://scisco.egemenerd.com/questions/question/why-does-wordpress-use-mysql/)
15:22:55	2485/2485	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Aug%202021%2009:52:53%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fis-it-possible-to-rename-the-wordpress-folder%2F	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed7d95.json	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
15:22:58	41006/41006	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:57%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/questions/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/questions/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:22:59	42043/42043	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:58%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/answers/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/answers/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:22:59	40619/40619	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:52:59%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/blog/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/blog/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:23:01	2573/2573	---MC-	200	added ('OK')	text/xml	date:Fri,%2013%20Aug%202021%2009:52:59%20GMT	https://scisco.egemenerd.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fscisco.egemenerd.com%2Fquestions%2Fquestion%2Fis-it-possible-to-rename-the-wordpress-folder%2F&format=xml	D:/project/ali2/scisco.egemenerd.com/wp-json/oembed/1.0/embed4199	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
15:23:03	40798/40798	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:53:02%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/followers/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/followers/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:23:06	39093/39093	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:53:05%20GMT	https://scisco.egemenerd.com/questions/profile/johnny/following/	D:/project/ali2/scisco.egemenerd.com/questions/profile/johnny/following/index.html	(from https://scisco.egemenerd.com/questions/profile/johnny/about/)
15:23:06	56955/56955	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:53:05%20GMT	https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/?order_by=active	D:/project/ali2/scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/index54d3.html	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
15:23:07	916/916	---MC-	200	added ('OK')	application/rss+xml	date:Sun,%2008%20Aug%202021%2011:17:21%20GMT	https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/feed/	D:/project/ali2/scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/feed/index.html	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
15:23:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Aug%202021%2009:53:03%20GMT	https://scisco.egemenerd.com/?p=141	D:/project/ali2/scisco.egemenerd.com/index269b.html	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
15:23:09	56954/56954	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Aug%202021%2009:53:08%20GMT	https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/?order_by=voted	D:/project/ali2/scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/index36df.html	(from https://scisco.egemenerd.com/questions/question/is-it-possible-to-rename-the-wordpress-folder/)
